filename,label
ladder_truck_s_001874.png,truck
seaplane_s_000481.png,airplane
riding_horse_s_000983.png,horse
bufo_americanus_s_001388.png,frog
pekingese_s_001369.png,dog
pekingese_s_000716.png,dog
dunnock_s_001570.png,bird
car_s_000044.png,automobile
bufo_americanus_s_001299.png,frog
passerine_s_001762.png,bird
arabian_s_001416.png,horse
sika_s_001054.png,deer
alytes_obstetricans_s_000191.png,frog
fawn_s_002273.png,deer
coupe_s_001857.png,automobile
leptodactylid_s_000006.png,frog
mutt_s_000897.png,dog
auto_s_002198.png,automobile
truck_s_000123.png,truck
domestic_cat_s_001965.png,cat
tanker_s_002428.png,ship
stud_mare_s_001615.png,horse
bird_s_000252.png,bird
tabby_cat_s_001550.png,cat
toad_s_000206.png,frog
shooting_brake_s_001498.png,automobile
sambar_s_000337.png,deer
alley_cat_s_001052.png,cat
alauda_arvensis_s_000617.png,bird
speedboat_s_000640.png,ship
bird_s_001484.png,bird
police_boat_s_000001.png,ship
bufo_s_000060.png,frog
woodland_caribou_s_000263.png,deer
midwife_toad_s_000168.png,frog
lifeboat_s_000020.png,ship
fallow_deer_s_000100.png,deer
japanese_spaniel_s_000110.png,dog
wagtail_s_000030.png,bird
river_boat_s_000664.png,ship
dive_bomber_s_001542.png,airplane
dump_truck_s_001723.png,truck
gelding_s_001645.png,horse
cat_s_002499.png,cat
pekingese_s_002722.png,dog
cassowary_s_001293.png,bird
fawn_s_001540.png,deer
bufo_viridis_s_000388.png,frog
gelding_s_001070.png,horse
accentor_s_001162.png,bird
police_cruiser_s_000634.png,automobile
tabby_cat_s_001852.png,cat
tabby_s_000149.png,cat
tabby_s_000751.png,cat
tabby_s_000984.png,cat
compact_car_s_001869.png,automobile
estate_car_s_000278.png,automobile
tabby_cat_s_000152.png,cat
arabian_s_000666.png,horse
rangifer_tarandus_s_000164.png,deer
passerine_s_001941.png,bird
western_toad_s_000001.png,frog
pilot_boat_s_000687.png,ship
alauda_arvensis_s_000175.png,bird
monoplane_s_000847.png,airplane
fighter_s_000376.png,airplane
odocoileus_hemionus_s_000725.png,deer
rana_temporaria_s_000003.png,frog
tabby_cat_s_002100.png,cat
norfolk_wherry_s_000100.png,ship
deer_s_001659.png,deer
rana_pipiens_s_000081.png,frog
tabby_s_000564.png,cat
jumbojet_s_001026.png,airplane
broodmare_s_000303.png,horse
cargo_vessel_s_001872.png,ship
station_wagon_s_000048.png,automobile
dump_truck_s_001127.png,truck
grass_frog_s_000002.png,frog
jumbojet_s_000183.png,airplane
maltese_dog_s_000054.png,dog
ostrich_s_001026.png,bird
toad_s_001191.png,frog
dawn_horse_s_001766.png,horse
bufo_bufo_s_001850.png,frog
muntjac_s_001858.png,deer
trucking_rig_s_001194.png,truck
rana_clamitans_s_000265.png,frog
fawn_s_001535.png,deer
stud_mare_s_000944.png,horse
pleasure_craft_s_001722.png,ship
puppy_s_002311.png,dog
truck_s_001166.png,truck
dama_dama_s_000082.png,deer
chihuahua_s_000910.png,dog
station_wagon_s_002000.png,automobile
cervus_elaphus_s_000407.png,deer
green_frog_s_000683.png,frog
rana_pipiens_s_000003.png,frog
tennessee_walking_horse_s_000506.png,horse
bookmobile_s_000691.png,truck
tabby_cat_s_002230.png,cat
oil_tanker_s_000588.png,ship
bird_s_000008.png,bird
airbus_s_001661.png,airplane
car_s_000161.png,automobile
southwestern_toad_s_000003.png,frog
fire_truck_s_001442.png,truck
passerine_s_000184.png,bird
spadefoot_s_000520.png,frog
ostrich_s_001293.png,bird
wagon_s_001506.png,automobile
rana_clamitans_s_000019.png,frog
lippizan_s_000584.png,horse
attack_aircraft_s_001340.png,airplane
western_toad_s_000051.png,frog
felis_domesticus_s_000660.png,cat
tabby_s_000233.png,cat
mouser_s_001386.png,cat
dromaius_novaehollandiae_s_000461.png,bird
wagon_s_002444.png,automobile
alces_alces_s_000014.png,deer
puppy_s_001724.png,dog
fawn_s_000561.png,deer
reconnaissance_plane_s_000342.png,airplane
broodmare_s_001501.png,horse
tank_ship_s_000358.png,ship
texas_toad_s_000052.png,frog
tabby_s_001618.png,cat
tennessee_walking_horse_s_000319.png,horse
elk_s_002244.png,deer
airliner_s_000833.png,airplane
delivery_truck_s_000308.png,truck
bufo_viridis_s_001073.png,frog
cow_pony_s_000780.png,horse
tabby_cat_s_000721.png,cat
pekinese_s_001464.png,dog
racing_boat_s_001073.png,ship
pekinese_s_002142.png,dog
bufo_viridis_s_001335.png,frog
tractor_trailer_s_000397.png,truck
dog_s_002097.png,dog
american_toad_s_000874.png,frog
bufo_boreas_s_000588.png,frog
cassowary_s_002038.png,bird
domestic_cat_s_001746.png,cat
felis_catus_s_000175.png,cat
fawn_s_000821.png,deer
tipper_lorry_s_000096.png,truck
stud_mare_s_001322.png,horse
auto_s_001903.png,automobile
tabby_s_000278.png,cat
cervus_sika_s_000375.png,deer
rana_catesbeiana_s_000052.png,frog
alauda_arvensis_s_000192.png,bird
odocoileus_hemionus_s_000472.png,deer
mouser_s_000301.png,cat
domestic_cat_s_001518.png,cat
attack_aircraft_s_000568.png,airplane
boat_s_001463.png,ship
bufo_bufo_s_000142.png,frog
arabian_s_000430.png,horse
tennessee_walker_s_000452.png,horse
domestic_cat_s_001837.png,cat
alces_alces_s_000503.png,deer
english_toy_spaniel_s_000988.png,dog
odocoileus_hemionus_s_000338.png,deer
finch_s_000180.png,bird
domestic_cat_s_001432.png,cat
automobile_s_001759.png,automobile
biplane_s_000620.png,airplane
trucking_rig_s_001483.png,truck
roe_deer_s_000202.png,deer
rangifer_tarandus_s_000038.png,deer
mule_deer_s_001230.png,deer
emu_s_000263.png,bird
puppy_s_002120.png,dog
accentor_s_000087.png,bird
multiengine_airplane_s_000109.png,airplane
house_cat_s_001986.png,cat
tabby_cat_s_002662.png,cat
rana_clamitans_s_000364.png,frog
cassowary_s_000393.png,bird
domestic_dog_s_000888.png,dog
station_wagon_s_000297.png,automobile
mare_s_000070.png,horse
tipper_truck_s_000935.png,truck
bird_of_passage_s_000183.png,bird
houseboat_s_000131.png,ship
sparrow_s_000239.png,bird
seaplane_s_000551.png,airplane
estate_car_s_000442.png,automobile
icebreaker_s_000072.png,ship
cargo_ship_s_000462.png,ship
saddle_horse_s_000505.png,horse
alauda_arvensis_s_001125.png,bird
tabby_cat_s_000851.png,cat
wapiti_s_000029.png,deer
domestic_cat_s_001923.png,cat
emu_s_001727.png,bird
wagon_s_000966.png,automobile
plane_s_000672.png,airplane
quarter_horse_s_002217.png,horse
mongrel_s_002556.png,dog
trailer_truck_s_000945.png,truck
tipper_truck_s_001380.png,truck
toad_s_002965.png,frog
container_vessel_s_001438.png,ship
bufo_americanus_s_000374.png,frog
emu_s_000004.png,bird
house_cat_s_002003.png,cat
airliner_s_001715.png,airplane
police_boat_s_000367.png,ship
moose_s_000683.png,deer
stud_mare_s_000692.png,horse
cervus_elaphus_s_000658.png,deer
stallion_s_000099.png,horse
shooting_brake_s_001329.png,automobile
dump_truck_s_002138.png,truck
cat_s_001796.png,cat
cruiser_s_000151.png,automobile
struthio_camelus_s_000889.png,bird
wagon_s_001310.png,automobile
car_transporter_s_000438.png,truck
propeller_plane_s_000017.png,airplane
bufo_americanus_s_000893.png,frog
attack_aircraft_s_000864.png,airplane
garbage_truck_s_000122.png,truck
cargo_ship_s_000817.png,ship
wagon_s_000789.png,automobile
cat_s_001064.png,cat
shooting_brake_s_000015.png,automobile
dumper_s_001074.png,truck
bufo_marinus_s_000366.png,frog
auto_s_000618.png,automobile
tabby_cat_s_002646.png,cat
pekingese_s_001363.png,dog
broodmare_s_001837.png,horse
stallion_s_001189.png,horse
compact_car_s_001356.png,automobile
speedboat_s_001593.png,ship
walking_horse_s_000778.png,horse
caribou_s_000741.png,deer
fighter_aircraft_s_000119.png,airplane
compact_car_s_000327.png,automobile
tabby_s_000070.png,cat
elephant_bird_s_000137.png,bird
rana_pipiens_s_000772.png,frog
attack_aircraft_s_000101.png,airplane
airbus_s_001549.png,airplane
domestic_dog_s_001218.png,dog
house_cat_s_001233.png,cat
emu_novaehollandiae_s_000375.png,bird
camion_s_000328.png,truck
tractor_trailer_s_001827.png,truck
chihuahua_s_000133.png,dog
walking_horse_s_000445.png,horse
arabian_s_001353.png,horse
toy_spaniel_s_001280.png,dog
king_charles_spaniel_s_000006.png,dog
broodmare_s_001285.png,horse
tabby_cat_s_001608.png,cat
convertible_s_000104.png,automobile
jumbo_jet_s_001762.png,airplane
coupe_s_000373.png,automobile
passerine_s_001088.png,bird
semi_s_001983.png,truck
tandem_trailer_s_000823.png,truck
mongrel_s_000689.png,dog
bookmobile_s_000524.png,truck
auto_s_001874.png,automobile
fawn_s_000242.png,deer
jetliner_s_001684.png,airplane
toad_s_001862.png,frog
broodmare_s_000762.png,horse
true_cat_s_001049.png,cat
appaloosa_s_001913.png,horse
true_cat_s_001510.png,cat
tanker_s_001624.png,ship
container_ship_s_000320.png,ship
fighter_aircraft_s_000346.png,airplane
alces_alces_s_001134.png,deer
yosemite_toad_s_000052.png,frog
rana_palustris_s_000115.png,frog
mutt_s_002141.png,dog
domestic_cat_s_000257.png,cat
cab_s_000891.png,automobile
broodmare_s_001496.png,horse
sound_truck_s_000425.png,truck
police_boat_s_000804.png,ship
house_cat_s_001933.png,cat
maltese_s_000429.png,dog
auto_s_001615.png,automobile
felis_domesticus_s_000075.png,cat
car_s_001798.png,automobile
arabian_s_001006.png,horse
biplane_s_000488.png,airplane
police_cruiser_s_000362.png,automobile
coupe_s_000004.png,automobile
bird_s_000935.png,bird
arabian_s_001650.png,horse
houseboat_s_000459.png,ship
rana_catesbeiana_s_000921.png,frog
cat_s_002663.png,cat
amphibious_aircraft_s_000393.png,airplane
emu_s_001992.png,bird
bufo_viridis_s_000699.png,frog
camion_s_001500.png,truck
rana_pipiens_s_001152.png,frog
male_horse_s_000350.png,horse
leopard_frog_s_000435.png,frog
bullfrog_s_000661.png,frog
motorcar_s_001135.png,automobile
american_saddle_horse_s_000137.png,horse
true_cat_s_001673.png,cat
southwestern_toad_s_000044.png,frog
bufo_bufo_s_002150.png,frog
pilot_boat_s_000767.png,ship
bird_s_000714.png,bird
tabby_cat_s_001874.png,cat
broodmare_s_001231.png,horse
dog_s_001296.png,dog
airbus_s_002020.png,airplane
passenger_ship_s_000484.png,ship
lipizzan_s_001466.png,horse
stallion_s_000171.png,horse
automobile_s_000943.png,automobile
transporter_s_001170.png,truck
domestic_cat_s_001361.png,cat
spadefoot_s_000560.png,frog
coupe_s_001772.png,automobile
deer_s_000105.png,deer
pekinese_s_001188.png,dog
struthio_camelus_s_000793.png,bird
guard_boat_s_001557.png,ship
nandu_s_001215.png,bird
liberty_ship_s_000264.png,ship
arabian_s_000755.png,horse
bufo_americanus_s_001012.png,frog
maltese_s_001918.png,dog
car_s_000786.png,automobile
american_elk_s_000287.png,deer
chihuahua_s_000285.png,dog
mouser_s_000688.png,cat
tabby_cat_s_001236.png,cat
fire_engine_s_001408.png,truck
capreolus_capreolus_s_001037.png,deer
automobile_s_000219.png,automobile
tabby_cat_s_002813.png,cat
passenger_ship_s_000123.png,ship
pleasure_boat_s_000192.png,ship
tabby_cat_s_002724.png,cat
boat_s_001412.png,ship
arabian_s_002386.png,horse
female_horse_s_000658.png,horse
chihuahua_s_001065.png,dog
toad_s_002007.png,frog
boat_s_001452.png,ship
pekingese_s_000389.png,dog
coupe_s_000987.png,automobile
ostrich_s_000153.png,bird
broodmare_s_001545.png,horse
honey_eater_s_000033.png,bird
ostrich_s_001295.png,bird
ship_s_002172.png,ship
american_toad_s_001719.png,frog
sparrow_s_000011.png,bird
boat_s_001661.png,ship
toy_spaniel_s_001821.png,dog
dawn_horse_s_000993.png,horse
odocoileus_hemionus_s_000154.png,deer
toad_s_000432.png,frog
delivery_truck_s_001010.png,truck
tabby_s_000240.png,cat
coupe_s_000420.png,automobile
ambulance_s_000747.png,automobile
cur_s_000105.png,dog
nandu_s_001521.png,bird
oil_tanker_s_001475.png,ship
dawn_horse_s_002111.png,horse
station_wagon_s_002810.png,automobile
station_wagon_s_002688.png,automobile
buckskin_s_000383.png,horse
tennessee_walker_s_001556.png,horse
canal_boat_s_000056.png,ship
bufo_calamita_s_000161.png,frog
iceboat_s_000389.png,ship
bufo_viridis_s_001471.png,frog
tennessee_walker_s_001716.png,horse
auto_s_001296.png,automobile
rana_catesbeiana_s_000498.png,frog
ferryboat_s_000547.png,ship
coupe_s_000997.png,automobile
spring_frog_s_001587.png,frog
airliner_s_001401.png,airplane
truck_s_001849.png,truck
truck_s_001272.png,truck
ostrich_s_002434.png,bird
felis_catus_s_000025.png,cat
barking_deer_s_000146.png,deer
lipizzan_s_000704.png,horse
wapiti_s_001287.png,deer
female_horse_s_001283.png,horse
arabian_s_001832.png,horse
cassowary_s_000590.png,bird
elk_s_000060.png,deer
dump_truck_s_000984.png,truck
pontoon_s_001682.png,ship
domestic_cat_s_000529.png,cat
hydrofoil_s_000491.png,ship
cat_s_001849.png,cat
dawn_horse_s_001056.png,horse
shooting_brake_s_000168.png,automobile
fawn_s_001274.png,deer
mutt_s_002497.png,dog
bufo_viridis_s_000428.png,frog
cat_s_001961.png,cat
pipit_s_000853.png,bird
struthio_camelus_s_000604.png,bird
attack_aircraft_s_000212.png,airplane
leopard_frog_s_001838.png,frog
fighter_aircraft_s_000565.png,airplane
ladder_truck_s_001760.png,truck
houseboat_s_000138.png,ship
muntjac_s_000351.png,deer
lippizan_s_000015.png,horse
quarter_horse_s_000698.png,horse
domestic_dog_s_001080.png,dog
jetliner_s_000114.png,airplane
tabby_s_000458.png,cat
convertible_s_001306.png,automobile
dumper_s_000184.png,truck
compact_car_s_001202.png,automobile
tabby_s_001231.png,cat
pekinese_s_002212.png,dog
puppy_s_000010.png,dog
muntjac_s_001595.png,deer
lipizzan_s_001212.png,horse
mule_deer_s_001234.png,deer
domestic_dog_s_000128.png,dog
elk_s_002621.png,deer
pleasure_craft_s_000960.png,ship
abandoned_ship_s_000035.png,ship
cargo_ship_s_001015.png,ship
tabby_cat_s_000553.png,cat
emu_s_001587.png,bird
car_s_000273.png,automobile
dromaius_novaehollandiae_s_000981.png,bird
truck_s_001991.png,truck
toad_s_000159.png,frog
station_wagon_s_001145.png,automobile
camion_s_001059.png,truck
elk_s_000319.png,deer
lipizzan_s_001771.png,horse
bufo_bufo_s_001392.png,frog
muntjac_s_000800.png,deer
shooting_brake_s_000150.png,automobile
police_cruiser_s_000824.png,automobile
mule_deer_s_000952.png,deer
tank_ship_s_001216.png,ship
convertible_s_001204.png,automobile
delivery_truck_s_000431.png,truck
pipit_s_000290.png,bird
tabby_s_000026.png,cat
camion_s_001158.png,truck
airbus_s_001758.png,airplane
tabby_cat_s_000682.png,cat
delivery_truck_s_001108.png,truck
rangifer_caribou_s_000394.png,deer
coupe_s_001163.png,automobile
merchantman_s_000807.png,ship
felis_catus_s_000309.png,cat
deer_s_000604.png,deer
guard_boat_s_000477.png,ship
tabby_cat_s_001535.png,cat
domestic_cat_s_000669.png,cat
shooting_brake_s_001166.png,automobile
oil_tanker_s_000184.png,ship
pipit_s_000124.png,bird
rana_temporaria_s_000496.png,frog
fighter_s_000181.png,airplane
multiengine_plane_s_000167.png,airplane
sparrow_s_002605.png,bird
wagon_s_002210.png,automobile
jetliner_s_001132.png,airplane
mule_deer_s_002194.png,deer
toad_frog_s_000001.png,frog
bufo_americanus_s_001443.png,frog
nandu_s_000684.png,bird
estate_car_s_000002.png,automobile
stealth_fighter_s_001321.png,airplane
cat_s_001287.png,cat
station_wagon_s_000419.png,automobile
rana_palustris_s_000427.png,frog
station_wagon_s_000928.png,automobile
dumper_s_000895.png,truck
leopard_frog_s_000745.png,frog
domestic_cat_s_001336.png,cat
garbage_truck_s_000050.png,truck
bufo_canorus_s_000046.png,frog
lipizzan_s_001425.png,horse
fawn_s_000845.png,deer
bufo_boreas_s_000604.png,frog
cargo_vessel_s_001862.png,ship
fallow_deer_s_001645.png,deer
apteryx_s_000622.png,bird
felis_domesticus_s_000492.png,cat
apteryx_s_001213.png,bird
fighter_aircraft_s_000365.png,airplane
ferry_s_000337.png,ship
american_toad_s_001369.png,frog
american_elk_s_000494.png,deer
semi_s_000738.png,truck
multiengine_plane_s_000169.png,airplane
tennessee_walker_s_000875.png,horse
airbus_s_001519.png,airplane
police_cruiser_s_000100.png,automobile
bird_s_000023.png,bird
japanese_spaniel_s_000014.png,dog
dog_s_001093.png,dog
auto_s_001968.png,automobile
bufo_viridis_s_000297.png,frog
domestic_cat_s_000435.png,cat
green_frog_s_002027.png,frog
emu_s_000033.png,bird
guard_boat_s_000442.png,ship
pekingese_s_001025.png,dog
broodmare_s_001446.png,horse
convertible_s_001423.png,automobile
cascades_frog_s_000236.png,frog
car_s_000421.png,automobile
finch_s_000214.png,bird
convertible_s_001514.png,automobile
fighter_s_000574.png,airplane
biplane_s_001811.png,airplane
dredger_s_000088.png,ship
powerboat_s_000494.png,ship
prunella_modularis_s_000860.png,bird
ferryboat_s_000552.png,ship
maltese_s_002062.png,dog
lipizzan_s_001591.png,horse
tabby_s_002308.png,cat
tabby_cat_s_000830.png,cat
blenheim_spaniel_s_001048.png,dog
barking_deer_s_000237.png,deer
articulated_lorry_s_000500.png,truck
odocoileus_hemionus_s_000637.png,deer
stallion_s_000063.png,horse
rana_temporaria_s_000493.png,frog
automobile_s_001547.png,automobile
houseboat_s_000022.png,ship
cervus_elaphus_s_000521.png,deer
tractor_trailer_s_000324.png,truck
quarter_horse_s_000834.png,horse
fallow_deer_s_000774.png,deer
tabby_cat_s_002639.png,cat
container_vessel_s_001440.png,ship
pipit_s_001053.png,bird
camion_s_002216.png,truck
mare_s_001129.png,horse
tennessee_walking_horse_s_000118.png,horse
pekingese_s_001812.png,dog
american_green_toad_s_000006.png,frog
attack_aircraft_s_001292.png,airplane
bufo_americanus_s_001007.png,frog
tabby_s_000382.png,cat
auto_s_001123.png,automobile
tabby_cat_s_000382.png,cat
container_ship_s_001234.png,ship
ostrich_s_002004.png,bird
sparrow_s_000040.png,bird
dump_truck_s_001986.png,truck
quarter_horse_s_001859.png,horse
freighter_s_000905.png,ship
merchant_ship_s_001509.png,ship
monoplane_s_000015.png,airplane
dive_bomber_s_000762.png,airplane
arabian_s_002152.png,horse
peke_s_000237.png,dog
police_cruiser_s_000067.png,automobile
car_s_000146.png,automobile
midwife_toad_s_000161.png,frog
chihuahua_s_001064.png,dog
freighter_s_001546.png,ship
plantation_walking_horse_s_000767.png,horse
roe_deer_s_000805.png,deer
bullfrog_s_001394.png,frog
honey_eater_s_001151.png,bird
stud_mare_s_000066.png,horse
lippizan_s_000977.png,horse
dredger_s_000002.png,ship
stud_mare_s_001508.png,horse
pekingese_s_000878.png,dog
mongrel_s_001819.png,dog
broodmare_s_001490.png,horse
true_frog_s_000774.png,frog
barking_deer_s_000434.png,deer
bufo_viridis_s_000521.png,frog
bird_s_000178.png,bird
wagtail_s_002119.png,bird
speedboat_s_002003.png,ship
ladder_truck_s_001570.png,truck
american_toad_s_000927.png,frog
trucking_rig_s_001353.png,truck
rangifer_caribou_s_000507.png,deer
bufo_boreas_s_000355.png,frog
powerboat_s_002250.png,ship
powerboat_s_001295.png,ship
struthio_camelus_s_001460.png,bird
motorcar_s_000917.png,automobile
felis_catus_s_000317.png,cat
tabby_s_000638.png,cat
supertanker_s_001641.png,ship
deer_s_000217.png,deer
airbus_s_001558.png,airplane
red_deer_s_000549.png,deer
broodmare_s_000981.png,horse
passerine_s_001764.png,bird
peke_s_000079.png,dog
fallow_deer_s_000364.png,deer
fallow_deer_s_000013.png,deer
stealth_bomber_s_000115.png,airplane
cargo_vessel_s_000133.png,ship
mule_deer_s_001731.png,deer
cat_s_002614.png,cat
bufo_viridis_s_000169.png,frog
house_cat_s_001336.png,cat
ship_s_002180.png,ship
pleasure_boat_s_000001.png,ship
bird_s_001766.png,bird
dump_truck_s_000074.png,truck
pickerel_frog_s_001071.png,frog
tipper_lorry_s_000083.png,truck
feist_s_000556.png,dog
rana_temporaria_s_000219.png,frog
nandu_s_000426.png,bird
cat_s_000228.png,cat
stud_mare_s_000435.png,horse
automobile_s_000159.png,automobile
elk_s_001897.png,deer
gelding_s_001489.png,horse
tipper_s_001458.png,truck
attack_aircraft_s_000005.png,airplane
mutt_s_001998.png,dog
passenger_ship_s_002064.png,ship
bufo_bufo_s_002016.png,frog
tennessee_walking_horse_s_000032.png,horse
tabby_cat_s_001777.png,cat
station_wagon_s_000751.png,automobile
cavalry_horse_s_000683.png,horse
wagtail_s_002072.png,bird
dog_s_002203.png,dog
toad_s_002431.png,frog
bufo_bufo_s_001361.png,frog
attack_aircraft_s_001298.png,airplane
mutt_s_000693.png,dog
airliner_s_001008.png,airplane
ferry_s_000119.png,ship
muntjac_s_001221.png,deer
ostrich_s_000451.png,bird
wapiti_s_000580.png,deer
fawn_s_000972.png,deer
quarter_horse_s_000240.png,horse
automobile_s_001869.png,automobile
lapdog_s_000892.png,dog
guard_boat_s_001462.png,ship
chihuahua_s_000057.png,dog
dunnock_s_000846.png,bird
domestic_cat_s_001794.png,cat
racing_boat_s_000240.png,ship
liberty_ship_s_001157.png,ship
fallow_deer_s_001963.png,deer
trailer_truck_s_000475.png,truck
passenger_ship_s_000727.png,ship
chihuahua_s_000260.png,dog
tipper_s_000022.png,truck
pekinese_s_001275.png,dog
bird_s_001727.png,bird
feist_s_000686.png,dog
freighter_s_000067.png,ship
american_elk_s_001027.png,deer
male_horse_s_000352.png,horse
tomcat_s_000512.png,cat
true_cat_s_000504.png,cat
tabby_s_000597.png,cat
compact_car_s_000003.png,automobile
tabby_s_000158.png,cat
container_vessel_s_001198.png,ship
articulated_lorry_s_000610.png,truck
tabby_s_001576.png,cat
pilot_boat_s_001342.png,ship
automobile_s_000214.png,automobile
containership_s_000386.png,ship
tomcat_s_000460.png,cat
grass_frog_s_000621.png,frog
camion_s_000819.png,truck
flightless_bird_s_000032.png,bird
alauda_arvensis_s_000926.png,bird
pickerel_frog_s_000483.png,frog
house_cat_s_001674.png,cat
toy_spaniel_s_001399.png,dog
toy_dog_s_001769.png,dog
walking_horse_s_001760.png,horse
true_cat_s_001941.png,cat
bufo_marinus_s_001461.png,frog
attack_aircraft_s_000133.png,airplane
station_wagon_s_000900.png,automobile
cock_s_000575.png,bird
police_cruiser_s_000609.png,automobile
police_cruiser_s_000758.png,automobile
liberty_ship_s_001385.png,ship
canis_familiaris_s_000306.png,dog
rhea_americana_s_000048.png,bird
lippizan_s_000433.png,horse
cat_s_000565.png,cat
japanese_deer_s_000318.png,deer
elk_s_000780.png,deer
pontoon_s_000709.png,ship
maltese_s_000119.png,dog
puppy_s_000408.png,dog
toad_s_000989.png,frog
maltese_dog_s_001463.png,dog
tabby_cat_s_002209.png,cat
toy_spaniel_s_001150.png,dog
mule_deer_s_001972.png,deer
cur_s_000021.png,dog
bird_of_passage_s_000897.png,bird
cassowary_s_000294.png,bird
fire_truck_s_001235.png,truck
jetliner_s_001828.png,airplane
container_vessel_s_000274.png,ship
transporter_s_000275.png,truck
cat_s_002297.png,cat
tailed_toad_s_000154.png,frog
compact_car_s_000473.png,automobile
airbus_s_000261.png,airplane
anuran_s_000490.png,frog
coupe_s_002289.png,automobile
auto_s_000940.png,automobile
bird_s_000966.png,bird
stealth_fighter_s_001066.png,airplane
domestic_cat_s_000264.png,cat
toy_dog_s_000283.png,dog
broodmare_s_001508.png,horse
airliner_s_001689.png,airplane
sparrow_s_000752.png,bird
dawn_horse_s_001197.png,horse
lippizan_s_001335.png,horse
airliner_s_000050.png,airplane
moose_s_000141.png,deer
puppy_s_001781.png,dog
bufo_debilis_s_000161.png,frog
appaloosa_s_000061.png,horse
pekingese_s_000112.png,dog
riding_horse_s_001256.png,horse
nandu_s_000065.png,bird
peke_s_000715.png,dog
biplane_s_000039.png,airplane
appaloosa_s_002227.png,horse
coupe_s_001111.png,automobile
fire_truck_s_002700.png,truck
cat_s_001697.png,cat
walking_horse_s_001745.png,horse
green_frog_s_000155.png,frog
twinjet_s_000670.png,airplane
stud_mare_s_000629.png,horse
domestic_cat_s_000361.png,cat
roe_deer_s_000447.png,deer
cervus_elaphus_s_001621.png,deer
mongrel_s_000344.png,dog
wagtail_s_000620.png,bird
camion_s_001177.png,truck
bird_of_passage_s_000258.png,bird
jumbo_jet_s_000562.png,airplane
domestic_cat_s_000312.png,cat
auto_s_000743.png,automobile
bullfrog_s_001203.png,frog
honey_eater_s_001325.png,bird
alauda_arvensis_s_000886.png,bird
greenland_caribou_s_000062.png,deer
quarter_horse_s_000842.png,horse
house_cat_s_001343.png,cat
shooting_brake_s_000052.png,automobile
cargo_ship_s_001859.png,ship
quarter_horse_s_001749.png,horse
tabby_cat_s_002024.png,cat
propeller_plane_s_001185.png,airplane
american_toad_s_000935.png,frog
lapdog_s_001839.png,dog
tomcat_s_000917.png,cat
maltese_s_000699.png,dog
cat_s_000852.png,cat
passenger_ship_s_001395.png,ship
bufo_americanus_s_001259.png,frog
passenger_ship_s_002159.png,ship
cat_s_001950.png,cat
tabby_s_000508.png,cat
mongrel_s_000683.png,dog
speedboat_s_001823.png,ship
compact_car_s_002250.png,automobile
cascades_frog_s_000114.png,frog
tip_truck_s_001197.png,truck
japanese_spaniel_s_001415.png,dog
bufo_s_001994.png,frog
jetliner_s_000563.png,airplane
tipper_s_001828.png,truck
tip_truck_s_001083.png,truck
dog_s_001381.png,dog
toad_s_002704.png,frog
pleasure_boat_s_001209.png,ship
dumper_s_000022.png,truck
tailed_frog_s_000089.png,frog
fighter_aircraft_s_000239.png,airplane
rana_catesbeiana_s_001731.png,frog
house_cat_s_001989.png,cat
american_toad_s_000295.png,frog
estate_car_s_000747.png,automobile
jumbo_jet_s_000034.png,airplane
true_frog_s_001412.png,frog
struthio_camelus_s_000953.png,bird
tabby_cat_s_002269.png,cat
chihuahua_s_000159.png,dog
estate_car_s_000798.png,automobile
moving_van_s_001936.png,truck
biplane_s_000685.png,airplane
american_toad_s_000422.png,frog
anuran_s_000183.png,frog
lapdog_s_001850.png,dog
green_frog_s_001883.png,frog
tabby_cat_s_002259.png,cat
capreolus_capreolus_s_000659.png,deer
toy_dog_s_001041.png,dog
estate_car_s_000782.png,automobile
tailed_frog_s_000640.png,frog
arabian_s_001984.png,horse
elk_s_002167.png,deer
wagtail_s_000487.png,bird
wrecker_s_001407.png,truck
bufo_s_000101.png,frog
rana_pipiens_s_000505.png,frog
emu_novaehollandiae_s_000034.png,bird
puppy_s_000025.png,dog
tug_s_000213.png,ship
lightship_s_000805.png,ship
fallow_deer_s_000768.png,deer
funny_wagon_s_000330.png,automobile
lippizan_s_000156.png,horse
estate_car_s_000302.png,automobile
minesweeper_s_001369.png,ship
convertible_s_002454.png,automobile
convertible_s_002906.png,automobile
cat_s_002679.png,cat
quarter_horse_s_002246.png,horse
lorry_s_001159.png,truck
pekingese_s_002415.png,dog
freighter_s_000061.png,ship
rangifer_tarandus_s_000003.png,deer
fallow_deer_s_001762.png,deer
automobile_s_002341.png,automobile
emu_s_000845.png,bird
stealth_fighter_s_000634.png,airplane
car_s_000502.png,automobile
cervus_elaphus_s_001247.png,deer
articulated_lorry_s_000009.png,truck
bird_s_000319.png,bird
lipizzan_s_000590.png,horse
blenheim_spaniel_s_000257.png,dog
merchant_ship_s_001051.png,ship
domestic_cat_s_001109.png,cat
cassowary_s_002187.png,bird
mouser_s_001480.png,cat
motorboat_s_001934.png,ship
twinjet_s_000313.png,airplane
convertible_s_001760.png,automobile
tabby_cat_s_002075.png,cat
stallion_s_001553.png,horse
bullfrog_s_000037.png,frog
green_frog_s_000181.png,frog
elk_s_000307.png,deer
mouser_s_000091.png,cat
maltese_s_000411.png,dog
biplane_s_000539.png,airplane
bullfrog_s_000034.png,frog
